case_id,activity,start_timestamp,complete_timestamp
76,Approve Order,2025-12-30 22:35:15.346645,2025-12-30 22:38:15.346645
76,Execute Order,2025-12-30 22:38:15.346645,2025-12-30 22:48:15.346645
76,Close Order,2025-12-30 22:48:15.346645,2025-12-30 22:50:15.346645
77,Receive Order,2025-12-27 17:32:15.346645,2025-12-27 17:33:15.346645
77,Validate Order,2025-12-27 17:33:15.346645,2025-12-27 17:37:15.346645
77,Approve Order,2025-12-27 17:37:15.346645,2025-12-27 17:38:15.346645
77,Execute Order,2025-12-27 17:38:15.346645,2025-12-27 17:46:15.346645
77,Close Order,2025-12-27 17:46:15.346645,2025-12-27 17:48:15.346645
78,Receive Order,2025-12-25 01:50:15.346645,2025-12-25 01:51:15.346645
78,Validate Order,2025-12-25 01:51:15.346645,2025-12-25 01:56:15.346645
78,Approve Order,2025-12-25 01:56:15.346645,2025-12-25 01:57:15.346645
78,Execute Order,2025-12-25 01:57:15.346645,2025-12-25 02:04:15.346645
78,Close Order,2025-12-25 02:04:15.346645,2025-12-25 02:06:15.346645
79,Receive Order,2025-12-18 15:47:15.346645,2025-12-18 15:50:15.346645
79,Validate Order,2025-12-18 15:50:15.346645,2025-12-18 15:52:15.346645
79,Approve Order,2025-12-18 15:52:15.346645,2025-12-18 15:54:15.346645
79,Execute Order,2025-12-18 15:54:15.346645,2025-12-18 16:03:15.346645
79,Close Order,2025-12-18 16:03:15.346645,2025-12-18 16:05:15.346645
80,Receive Order,2025-12-25 08:04:15.346645,2025-12-25 08:07:15.346645
80,Validate Order,2025-12-25 08:07:15.346645,2025-12-25 08:11:15.346645
80,Approve Order,2025-12-25 08:11:15.346645,2025-12-25 08:13:15.346645
80,Execute Order,2025-12-25 08:13:15.346645,2025-12-25 08:23:15.346645
80,Close Order,2025-12-25 08:23:15.346645,2025-12-25 08:24:15.346645
81,Receive Order,2025-12-28 00:58:15.346645,2025-12-28 00:59:15.346645
81,Validate Order,2025-12-28 00:59:15.346645,2025-12-28 01:04:15.346645
81,Approve Order,2025-12-28 01:04:15.346645,2025-12-28 01:05:15.346645
81,Execute Order,2025-12-28 01:05:15.346645,2025-12-28 01:14:15.346645
81,Close Order,2025-12-28 01:14:15.346645,2025-12-28 01:15:15.346645
82,Receive Order,2025-12-21 05:22:15.346645,2025-12-21 05:24:15.346645
82,Validate Order,2025-12-21 05:24:15.346645,2025-12-21 05:27:15.346645
82,Approve Order,2025-12-21 05:27:15.346645,2025-12-21 05:30:15.346645
82,Execute Order,2025-12-21 05:30:15.346645,2025-12-21 05:36:15.346645
82,Close Order,2025-12-21 05:36:15.346645,2025-12-21 05:38:15.346645
83,Receive Order,2025-12-25 21:18:15.346645,2025-12-25 21:21:15.346645
83,Validate Order,2025-12-25 21:21:15.346645,2025-12-25 21:23:15.346645
83,Approve Order,2025-12-25 21:23:15.346645,2025-12-25 21:27:15.346645
83,Execute Order,2025-12-25 21:27:15.346645,2025-12-25 21:34:15.346645
83,Close Order,2025-12-25 21:34:15.346645,2025-12-25 21:36:15.346645
84,Receive Order,2026-01-02 19:23:15.346645,2026-01-02 19:24:15.346645
84,Validate Order,2026-01-02 19:24:15.346645,2026-01-02 19:28:15.346645
84,Approve Order,2026-01-02 19:28:15.346645,2026-01-02 19:31:15.346645
84,Execute Order,2026-01-02 19:31:15.346645,2026-01-02 19:40:15.346645
84,Close Order,2026-01-02 19:40:15.346645,2026-01-02 19:41:15.346645
85,Receive Order,2025-12-27 21:36:15.346645,2025-12-27 21:38:15.346645
85,Validate Order,2025-12-27 21:38:15.346645,2025-12-27 21:40:15.346645
85,Approve Order,2025-12-27 21:40:15.346645,2025-12-27 21:43:15.346645
85,Execute Order,2025-12-27 21:43:15.346645,2025-12-27 21:53:15.346645
85,Close Order,2025-12-27 21:53:15.346645,2025-12-27 21:55:15.346645
86,Receive Order,2025-12-30 11:26:15.346645,2025-12-30 11:28:15.346645
86,Validate Order,2025-12-30 11:28:15.346645,2025-12-30 11:31:15.346645
86,Approve Order,2025-12-30 11:31:15.346645,2025-12-30 11:34:15.346645
86,Execute Order,2025-12-30 11:34:15.346645,2025-12-30 11:42:15.346645
86,Close Order,2025-12-30 11:42:15.346645,2025-12-30 11:44:15.346645
87,Receive Order,2026-01-06 14:21:15.346645,2026-01-06 14:23:15.346645
87,Validate Order,2026-01-06 14:23:15.346645,2026-01-06 14:28:15.346645
87,Close Order,2026-01-06 14:28:15.346645,2026-01-06 14:30:15.346645
88,Receive Order,2025-12-30 15:13:15.346645,2025-12-30 15:15:15.346645
88,Validate Order,2025-12-30 15:15:15.346645,2025-12-30 15:19:15.346645
88,Approve Order,2025-12-30 15:19:15.346645,2025-12-30 15:22:15.346645
88,Execute Order,2025-12-30 15:22:15.346645,2025-12-30 15:30:15.346645
88,Execute Order,2025-12-30 15:30:15.346645,2025-12-30 15:38:15.346645
88,Close Order,2025-12-30 15:38:15.346645,2025-12-30 15:39:15.346645
89,Receive Order,2025-12-30 06:29:15.346645,2025-12-30 06:32:15.346645
89,Validate Order,2025-12-30 06:32:15.346645,2025-12-30 06:34:15.346645
89,Approve Order,2025-12-30 06:34:15.346645,2025-12-30 06:37:15.346645
89,Execute Order,2025-12-30 06:37:15.346645,2025-12-30 06:45:15.346645
89,Close Order,2025-12-30 06:45:15.346645,2025-12-30 06:46:15.346645
90,Receive Order,2025-12-16 06:27:15.346645,2025-12-16 06:29:15.346645
90,Validate Order,2025-12-16 06:29:15.346645,2025-12-16 06:32:15.346645
90,Close Order,2025-12-16 06:32:15.346645,2025-12-16 06:33:15.346645
91,Receive Order,2025-12-26 02:28:15.346645,2025-12-26 02:31:15.346645
91,Validate Order,2025-12-26 02:31:15.346645,2025-12-26 02:36:15.346645
91,Approve Order,2025-12-26 02:36:15.346645,2025-12-26 02:40:15.346645
91,Execute Order,2025-12-26 02:40:15.346645,2025-12-26 02:49:15.346645
91,Close Order,2025-12-26 02:49:15.346645,2025-12-26 02:51:15.346645
92,Receive Order,2025-12-27 16:54:15.346645,2025-12-27 16:57:15.346645
92,Validate Order,2025-12-27 16:57:15.346645,2025-12-27 16:59:15.346645
92,Approve Order,2025-12-27 16:59:15.346645,2025-12-27 17:00:15.346645
92,Execute Order,2025-12-27 17:00:15.346645,2025-12-27 17:10:15.346645
92,Close Order,2025-12-27 17:10:15.346645,2025-12-27 17:11:15.346645
93,Receive Order,2025-12-28 05:02:15.346645,2025-12-28 05:05:15.346645
93,Validate Order,2025-12-28 05:05:15.346645,2025-12-28 05:10:15.346645
93,Approve Order,2025-12-28 05:10:15.346645,2025-12-28 05:12:15.346645
93,Execute Order,2025-12-28 05:12:15.346645,2025-12-28 05:20:15.346645
93,Close Order,2025-12-28 05:20:15.346645,2025-12-28 05:22:15.346645
94,Receive Order,2025-12-21 19:26:15.346645,2025-12-21 19:29:15.346645
94,Validate Order,2025-12-21 19:29:15.346645,2025-12-21 19:34:15.346645
94,Approve Order,2025-12-21 19:34:15.346645,2025-12-21 19:36:15.346645
94,Execute Order,2025-12-21 19:36:15.346645,2025-12-21 19:44:15.346645
94,Close Order,2025-12-21 19:44:15.346645,2025-12-21 19:46:15.346645
95,Receive Order,2025-12-31 18:05:15.346645,2025-12-31 18:06:15.346645
95,Validate Order,2025-12-31 18:06:15.346645,2025-12-31 18:09:15.346645
95,Approve Order,2025-12-31 18:09:15.346645,2025-12-31 18:12:15.346645
95,Execute Order,2025-12-31 18:12:15.346645,2025-12-31 18:17:15.346645
95,Close Order,2025-12-31 18:17:15.346645,2025-12-31 18:18:15.346645
96,Receive Order,2025-12-14 20:14:15.346645,2025-12-14 20:15:15.346645
96,Validate Order,2025-12-14 20:15:15.346645,2025-12-14 20:19:15.346645
96,Approve Order,2025-12-14 20:19:15.346645,2025-12-14 20:21:15.346645
96,Execute Order,2025-12-14 20:21:15.346645,2025-12-14 20:28:15.346645
96,Close Order,2025-12-14 20:28:15.346645,2025-12-14 20:29:15.346645
97,Receive Order,2026-01-04 15:56:15.346645,2026-01-04 15:57:15.346645
97,Validate Order,2026-01-04 15:57:15.346645,2026-01-04 15:59:15.346645
97,Approve Order,2026-01-04 15:59:15.346645,2026-01-04 16:00:15.346645
97,Execute Order,2026-01-04 16:00:15.346645,2026-01-04 16:07:15.346645
97,Close Order,2026-01-04 16:07:15.346645,2026-01-04 16:08:15.346645
98,Receive Order,2025-12-17 18:33:15.346645,2025-12-17 18:36:15.346645
98,Validate Order,2025-12-17 18:36:15.346645,2025-12-17 18:40:15.346645
98,Approve Order,2025-12-17 18:40:15.346645,2025-12-17 18:41:15.346645
98,Execute Order,2025-12-17 18:41:15.346645,2025-12-17 18:47:15.346645
98,Execute Order,2025-12-17 18:47:15.346645,2025-12-17 18:52:15.346645
98,Close Order,2025-12-17 18:52:15.346645,2025-12-17 18:53:15.346645
99,Receive Order,2025-12-17 21:31:15.346645,2025-12-17 21:32:15.346645
99,Validate Order,2025-12-17 21:32:15.346645,2025-12-17 21:35:15.346645
99,Approve Order,2025-12-17 21:35:15.346645,2025-12-17 21:39:15.346645
99,Execute Order,2025-12-17 21:39:15.346645,2025-12-17 21:48:15.346645
99,Close Order,2025-12-17 21:48:15.346645,2025-12-17 21:50:15.346645
100,Receive Order,2025-12-25 22:53:15.346645,2025-12-25 22:55:15.346645
100,Validate Order,2025-12-25 22:55:15.346645,2025-12-25 22:58:15.346645
100,Approve Order,2025-12-25 22:58:15.346645,2025-12-25 23:00:15.346645
100,Execute Order,2025-12-25 23:00:15.346645,2025-12-25 23:08:15.346645
100,Close Order,2025-12-25 23:08:15.346645,2025-12-25 23:10:15.346645
101,Receive Order,2026-01-02 12:06:15.346645,2026-01-02 12:08:15.346645
101,Validate Order,2026-01-02 12:08:15.346645,2026-01-02 12:13:15.346645
101,Approve Order,2026-01-02 12:13:15.346645,2026-01-02 12:15:15.346645
101,Execute Order,2026-01-02 12:15:15.346645,2026-01-02 12:25:15.346645
101,Execute Order,2026-01-02 12:25:15.346645,2026-01-02 12:35:15.346645
101,Close Order,2026-01-02 12:35:15.346645,2026-01-02 12:37:15.346645
102,Receive Order,2025-12-19 10:11:15.346645,2025-12-19 10:13:15.346645
102,Validate Order,2025-12-19 10:13:15.346645,2025-12-19 10:17:15.346645
102,Close Order,2025-12-19 10:17:15.346645,2025-12-19 10:18:15.346645
103,Receive Order,2026-01-05 17:34:15.346645,2026-01-05 17:35:15.346645
103,Validate Order,2026-01-05 17:35:15.346645,2026-01-05 17:40:15.346645
103,Approve Order,2026-01-05 17:40:15.346645,2026-01-05 17:41:15.346645
103,Execute Order,2026-01-05 17:41:15.346645,2026-01-05 17:47:15.346645
103,Close Order,2026-01-05 17:47:15.346645,2026-01-05 17:48:15.346645
104,Receive Order,2025-12-27 15:06:15.346645,2025-12-27 15:08:15.346645
104,Validate Order,2025-12-27 15:08:15.346645,2025-12-27 15:10:15.346645
104,Approve Order,2025-12-27 15:10:15.346645,2025-12-27 15:12:15.346645
104,Execute Order,2025-12-27 15:12:15.346645,2025-12-27 15:19:15.346645
104,Close Order,2025-12-27 15:19:15.346645,2025-12-27 15:20:15.346645
105,Receive Order,2025-12-21 20:13:15.346645,2025-12-21 20:15:15.346645
105,Validate Order,2025-12-21 20:15:15.346645,2025-12-21 20:19:15.346645
105,Approve Order,2025-12-21 20:19:15.346645,2025-12-21 20:21:15.346645
105,Execute Order,2025-12-21 20:21:15.346645,2025-12-21 20:30:15.346645
105,Close Order,2025-12-21 20:30:15.346645,2025-12-21 20:31:15.346645
106,Receive Order,2025-12-30 04:37:15.346645,2025-12-30 04:38:15.346645
106,Validate Order,2025-12-30 04:38:15.346645,2025-12-30 04:40:15.346645
106,Approve Order,2025-12-30 04:40:15.346645,2025-12-30 04:41:15.346645
106,Execute Order,2025-12-30 04:41:15.346645,2025-12-30 04:50:15.346645
106,Close Order,2025-12-30 04:50:15.346645,2025-12-30 04:52:15.346645
107,Receive Order,2025-12-27 03:45:15.346645,2025-12-27 03:47:15.346645
107,Validate Order,2025-12-27 03:47:15.346645,2025-12-27 03:51:15.346645
107,Close Order,2025-12-27 03:51:15.346645,2025-12-27 03:52:15.346645
108,Receive Order,2025-12-20 19:47:15.346645,2025-12-20 19:48:15.346645
108,Validate Order,2025-12-20 19:48:15.346645,2025-12-20 19:50:15.346645
108,Close Order,2025-12-20 19:50:15.346645,2025-12-20 19:51:15.346645
109,Receive Order,2025-12-23 06:04:15.346645,2025-12-23 06:07:15.346645
109,Validate Order,2025-12-23 06:07:15.346645,2025-12-23 06:11:15.346645
109,Close Order,2025-12-23 06:11:15.346645,2025-12-23 06:13:15.346645
110,Receive Order,2026-01-05 05:52:15.346645,2026-01-05 05:55:15.346645
110,Validate Order,2026-01-05 05:55:15.346645,2026-01-05 05:57:15.346645
110,Approve Order,2026-01-05 05:57:15.346645,2026-01-05 05:58:15.346645
110,Execute Order,2026-01-05 05:58:15.346645,2026-01-05 06:05:15.346645
110,Close Order,2026-01-05 06:05:15.346645,2026-01-05 06:06:15.346645
111,Receive Order,2025-12-14 01:46:15.346645,2025-12-14 01:48:15.346645
111,Validate Order,2025-12-14 01:48:15.346645,2025-12-14 01:52:15.346645
111,Close Order,2025-12-14 01:52:15.346645,2025-12-14 01:53:15.346645
112,Receive Order,2025-12-18 08:38:15.346645,2025-12-18 08:41:15.346645
112,Validate Order,2025-12-18 08:41:15.346645,2025-12-18 08:44:15.346645
112,Approve Order,2025-12-18 08:44:15.346645,2025-12-18 08:46:15.346645
112,Execute Order,2025-12-18 08:46:15.346645,2025-12-18 08:53:15.346645
112,Close Order,2025-12-18 08:53:15.346645,2025-12-18 08:55:15.346645
113,Receive Order,2025-12-19 19:31:15.346645,2025-12-19 19:32:15.346645
113,Validate Order,2025-12-19 19:32:15.346645,2025-12-19 19:35:15.346645
113,Approve Order,2025-12-19 19:35:15.346645,2025-12-19 19:38:15.346645
113,Execute Order,2025-12-19 19:38:15.346645,2025-12-19 19:43:15.346645
113,Close Order,2025-12-19 19:43:15.346645,2025-12-19 19:45:15.346645
114,Receive Order,2026-01-06 18:41:15.346645,2026-01-06 18:44:15.346645
114,Validate Order,2026-01-06 18:44:15.346645,2026-01-06 18:49:15.346645
114,Approve Order,2026-01-06 18:49:15.346645,2026-01-06 18:52:15.346645
114,Execute Order,2026-01-06 18:52:15.346645,2026-01-06 18:58:15.346645
114,Close Order,2026-01-06 18:58:15.346645,2026-01-06 18:59:15.346645
115,Receive Order,2026-01-11 08:16:15.346645,2026-01-11 08:18:15.346645
115,Validate Order,2026-01-11 08:18:15.346645,2026-01-11 08:20:15.346645
115,Approve Order,2026-01-11 08:20:15.346645,2026-01-11 08:21:15.346645
115,Execute Order,2026-01-11 08:21:15.346645,2026-01-11 08:31:15.346645
115,Close Order,2026-01-11 08:31:15.346645,2026-01-11 08:33:15.346645
116,Receive Order,2026-01-09 21:20:15.346645,2026-01-09 21:22:15.346645
116,Validate Order,2026-01-09 21:22:15.346645,2026-01-09 21:25:15.346645
116,Approve Order,2026-01-09 21:25:15.346645,2026-01-09 21:27:15.346645
116,Execute Order,2026-01-09 21:27:15.346645,2026-01-09 21:37:15.346645
116,Close Order,2026-01-09 21:37:15.346645,2026-01-09 21:39:15.346645
117,Receive Order,2025-12-28 23:46:15.346645,2025-12-28 23:49:15.346645
117,Validate Order,2025-12-28 23:49:15.346645,2025-12-28 23:51:15.346645
117,Approve Order,2025-12-28 23:51:15.346645,2025-12-28 23:52:15.346645
117,Execute Order,2025-12-28 23:52:15.346645,2025-12-29 00:00:15.346645
117,Close Order,2025-12-29 00:00:15.346645,2025-12-29 00:02:15.346645
118,Receive Order,2025-12-19 12:20:15.346645,2025-12-19 12:23:15.346645
118,Validate Order,2025-12-19 12:23:15.346645,2025-12-19 12:28:15.346645
118,Approve Order,2025-12-19 12:28:15.346645,2025-12-19 12:32:15.346645
118,Execute Order,2025-12-19 12:32:15.346645,2025-12-19 12:41:15.346645
118,Close Order,2025-12-19 12:41:15.346645,2025-12-19 12:42:15.346645
119,Receive Order,2025-12-19 21:31:15.346645,2025-12-19 21:33:15.346645
119,Validate Order,2025-12-19 21:33:15.346645,2025-12-19 21:36:15.346645
119,Approve Order,2025-12-19 21:36:15.346645,2025-12-19 21:40:15.346645
119,Execute Order,2025-12-19 21:40:15.346645,2025-12-19 21:50:15.346645
119,Close Order,2025-12-19 21:50:15.346645,2025-12-19 21:52:15.346645
120,Receive Order,2026-01-08 14:08:15.346645,2026-01-08 14:11:15.346645
120,Validate Order,2026-01-08 14:11:15.346645,2026-01-08 14:13:15.346645
120,Approve Order,2026-01-08 14:13:15.346645,2026-01-08 14:17:15.346645
120,Execute Order,2026-01-08 14:17:15.346645,2026-01-08 14:25:15.346645
120,Close Order,2026-01-08 14:25:15.346645,2026-01-08 14:27:15.346645
121,Receive Order,2025-12-15 05:36:15.346645,2025-12-15 05:39:15.346645
121,Validate Order,2025-12-15 05:39:15.346645,2025-12-15 05:42:15.346645
121,Approve Order,2025-12-15 05:42:15.346645,2025-12-15 05:43:15.346645
121,Execute Order,2025-12-15 05:43:15.346645,2025-12-15 05:48:15.346645
121,Close Order,2025-12-15 05:48:15.346645,2025-12-15 05:49:15.346645
122,Receive Order,2025-12-29 04:29:15.346645,2025-12-29 04:32:15.346645
122,Validate Order,2025-12-29 04:32:15.346645,2025-12-29 04:35:15.346645
122,Close Order,2025-12-29 04:35:15.346645,2025-12-29 04:37:15.346645
123,Receive Order,2025-12-31 22:56:15.346645,2025-12-31 22:58:15.346645
123,Validate Order,2025-12-31 22:58:15.346645,2025-12-31 23:00:15.346645
123,Approve Order,2025-12-31 23:00:15.346645,2025-12-31 23:02:15.346645
123,Execute Order,2025-12-31 23:02:15.346645,2025-12-31 23:07:15.346645
123,Close Order,2025-12-31 23:07:15.346645,2025-12-31 23:09:15.346645
124,Receive Order,2025-12-24 10:57:15.346645,2025-12-24 10:59:15.346645
124,Validate Order,2025-12-24 10:59:15.346645,2025-12-24 11:04:15.346645
124,Approve Order,2025-12-24 11:04:15.346645,2025-12-24 11:06:15.346645
124,Execute Order,2025-12-24 11:06:15.346645,2025-12-24 11:15:15.346645
124,Close Order,2025-12-24 11:15:15.346645,2025-12-24 11:16:15.346645
125,Receive Order,2025-12-17 14:00:15.346645,2025-12-17 14:01:15.346645
125,Validate Order,2025-12-17 14:01:15.346645,2025-12-17 14:04:15.346645
125,Approve Order,2025-12-17 14:04:15.346645,2025-12-17 14:05:15.346645
125,Execute Order,2025-12-17 14:05:15.346645,2025-12-17 14:14:15.346645
125,Close Order,2025-12-17 14:14:15.346645,2025-12-17 14:16:15.346645
126,Receive Order,2025-12-15 15:15:15.346645,2025-12-15 15:16:15.346645
126,Validate Order,2025-12-15 15:16:15.346645,2025-12-15 15:21:15.346645
126,Close Order,2025-12-15 15:21:15.346645,2025-12-15 15:22:15.346645
127,Receive Order,2025-12-21 23:01:15.346645,2025-12-21 23:03:15.346645
127,Validate Order,2025-12-21 23:03:15.346645,2025-12-21 23:05:15.346645
127,Approve Order,2025-12-21 23:05:15.346645,2025-12-21 23:07:15.346645
127,Execute Order,2025-12-21 23:07:15.346645,2025-12-21 23:14:15.346645
127,Close Order,2025-12-21 23:14:15.346645,2025-12-21 23:16:15.346645
128,Receive Order,2025-12-29 10:38:15.346645,2025-12-29 10:39:15.346645
128,Validate Order,2025-12-29 10:39:15.346645,2025-12-29 10:41:15.346645
128,Approve Order,2025-12-29 10:41:15.346645,2025-12-29 10:44:15.346645
128,Execute Order,2025-12-29 10:44:15.346645,2025-12-29 10:50:15.346645
128,Execute Order,2025-12-29 10:50:15.346645,2025-12-29 11:00:15.346645
128,Close Order,2025-12-29 11:00:15.346645,2025-12-29 11:01:15.346645
129,Receive Order,2026-01-06 22:57:15.346645,2026-01-06 22:58:15.346645
129,Validate Order,2026-01-06 22:58:15.346645,2026-01-06 23:00:15.346645
129,Approve Order,2026-01-06 23:00:15.346645,2026-01-06 23:01:15.346645
129,Execute Order,2026-01-06 23:01:15.346645,2026-01-06 23:06:15.346645
129,Close Order,2026-01-06 23:06:15.346645,2026-01-06 23:07:15.346645
130,Receive Order,2025-12-31 00:56:15.346645,2025-12-31 00:58:15.346645
130,Validate Order,2025-12-31 00:58:15.346645,2025-12-31 01:00:15.346645
130,Approve Order,2025-12-31 01:00:15.346645,2025-12-31 01:02:15.346645
130,Execute Order,2025-12-31 01:02:15.346645,2025-12-31 01:07:15.346645
130,Execute Order,2025-12-31 01:07:15.346645,2025-12-31 01:16:15.346645
130,Close Order,2025-12-31 01:16:15.346645,2025-12-31 01:18:15.346645
131,Receive Order,2025-12-15 06:56:15.346645,2025-12-15 06:57:15.346645
131,Validate Order,2025-12-15 06:57:15.346645,2025-12-15 07:00:15.346645
131,Approve Order,2025-12-15 07:00:15.346645,2025-12-15 07:01:15.346645
131,Execute Order,2025-12-15 07:01:15.346645,2025-12-15 07:06:15.346645
131,Close Order,2025-12-15 07:06:15.346645,2025-12-15 07:08:15.346645
132,Receive Order,2025-12-16 06:58:15.346645,2025-12-16 07:01:15.346645
132,Validate Order,2025-12-16 07:01:15.346645,2025-12-16 07:03:15.346645
132,Approve Order,2025-12-16 07:03:15.346645,2025-12-16 07:04:15.346645
132,Execute Order,2025-12-16 07:04:15.346645,2025-12-16 07:11:15.346645
132,Close Order,2025-12-16 07:11:15.346645,2025-12-16 07:13:15.346645
133,Receive Order,2026-01-09 21:02:15.346645,2026-01-09 21:05:15.346645
133,Validate Order,2026-01-09 21:05:15.346645,2026-01-09 21:10:15.346645
133,Approve Order,2026-01-09 21:10:15.346645,2026-01-09 21:12:15.346645
133,Execute Order,2026-01-09 21:12:15.346645,2026-01-09 21:22:15.346645
133,Close Order,2026-01-09 21:22:15.346645,2026-01-09 21:24:15.346645
134,Receive Order,2026-01-05 00:26:15.346645,2026-01-05 00:29:15.346645
134,Validate Order,2026-01-05 00:29:15.346645,2026-01-05 00:34:15.346645
134,Close Order,2026-01-05 00:34:15.346645,2026-01-05 00:36:15.346645
135,Receive Order,2026-01-04 23:52:15.346645,2026-01-04 23:54:15.346645
135,Validate Order,2026-01-04 23:54:15.346645,2026-01-04 23:56:15.346645
135,Close Order,2026-01-04 23:56:15.346645,2026-01-04 23:58:15.346645
136,Receive Order,2025-12-24 17:24:15.346645,2025-12-24 17:25:15.346645
136,Validate Order,2025-12-24 17:25:15.346645,2025-12-24 17:30:15.346645
136,Approve Order,2025-12-24 17:30:15.346645,2025-12-24 17:33:15.346645
